1033383,BP Connect Upper Hutt,"Service station, Carwash, ATM, Road User Charges, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"963-967 Fergusson Drive, Upper Hutt",04 527 1550,24 hours,NZ,175.075767,-41.12371,number,1,2006-09-01T12:52:06Z,2014-11-20T22:45:48Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033390,GAS Waverley,"GAS Petrol Station, Convenience Store, Phone cards, Lotto, Unleaded 91, Unleaded 95, Diesel, LPG Bottle, BP Fuel Club, Trailer",http://www.bp.co.nz,"97-101 Weraroa Road, Waverley",06 346 5088,,NZ,174.631834,-39.764388,number,1,2006-09-01T12:52:06Z,2015-06-08T03:25:51Z,zenbu_out010,https://www.facebook.com/gasolinealleyservices,GasStation
1033397,BP Connect Tawa,"Service station, Carwash, ATM, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"98-100 Main Road, Tawa, Wellington",04 232 0870,Mon-Sun 6am-10pm,NZ,174.825476,-41.175748,number,1,2006-09-01T12:52:06Z,2014-11-24T07:54:51Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033411,BP 2go Blockhouse Bay,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, BP Ultimate Diesel, Unleaded 91, Unleaded 95, Lotto",http://www.bp.co.nz,"Cnr Tiverton & Blockhouse Bay Rds, Avondale, Auckland",09 828 7894,,NZ,174.701816,-36.906233,manual,1,2006-09-01T12:52:06Z,2014-11-24T02:50:42Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033418,BP Connect Bay View,"Service station, ATM, Toilet, Wifi, Road User Charges, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"569 Main Road, Bay View, Napier",06 836 7810,24 hours,NZ,176.869739,-39.425292,manual,1,2006-09-01T12:52:07Z,2014-11-24T07:21:42Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033425,BP Connect Bombay,"Service station, Carwash, ATM, Road User Charges, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Mill Road, Bombay, Auckland",09 236 1080,24 hours,NZ,174.98152,-37.19295,manual,1,2006-09-01T12:52:07Z,2014-11-25T02:06:17Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033439,BP Connect Papakura MSA,"Service station, ATM, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Southern Motorway, Drury, Auckland",09 296 4530,24hrs,NZ,174.94008,-37.08862,manual,1,2006-09-01T12:52:07Z,2014-11-24T03:37:01Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033446,BP Connect Glendene,"Service station, Carwash, ATM, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Norcross Ave & Te Atatu Rds, Glendene, Auckland",09 836 7730,24 hours,NZ,174.644444,-36.885714,manual,1,2006-09-01T12:52:07Z,2014-11-24T00:21:22Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033453,BP Connect Larnoch,"Service station, ATM, Toilet, Road User Charges, Trailer Hire, Swappa Bottle LPG, BP Autogas (LPG), AA Smartfuel, Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Swanson Road & Larnoch Road, Henderson, Auckland",09 835 0880,24 hours,NZ,174.614897,-36.863536,manual,1,2006-09-01T12:52:08Z,2014-11-25T02:13:00Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033460,BP Connect Dairy Flat,"Service station, ATM, Toilet, Wifi, Road User Charges, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 28, Unleaded 91",http://www.bp.co.nz,"State Highway 1, Dairy Flat, Hibiscus Coast, Auckland",09 448 5175,24hrs,NZ,174.66685,-36.66016,manual,1,2006-09-01T12:52:08Z,2014-11-21T04:36:29Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033467,BP 2go Kumeu,"Service station, Trailer Hire, Toilet, Road User Charges, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Ultimate Diesel, Unleaded 91",http://www.bp.co.nz,"583 Main Road, Kumeu, Auckland",09 412 8515,,NZ,174.565437,-36.778553,manual,1,2006-09-01T12:52:08Z,2014-11-21T04:41:49Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033474,BP Connect Massey Road,"Service station, ATM, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Unleaded 95, Unleaded 91",http://www.bp.co.nz,"Cnr Massey Road and Grey Avenue, Mangere East, Auckland",09 270 7860,24 hours,NZ,174.832145,-36.960454,manual,1,2006-09-01T12:52:08Z,2014-11-25T01:43:07Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033481,BP Connect Pacific,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Road User Charges, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Great South & Kerrs Rd, Manukau City, Auckland",09 263 7810,24 hours,NZ,174.888632,-37.00125,manual,1,2006-09-01T12:52:08Z,2014-11-24T02:55:21Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033488,BP 2go Landscape,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Ultimate Diesel, Unleaded 91",http://www.bp.co.nz,"Cnr Mt Eden & Landscape Rds, Mt Eden, Auckland",09 638 8226,,NZ,174.756764,-36.898945,manual,1,2006-09-01T12:52:09Z,2014-11-24T01:03:51Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033495,BP Mt Roskill,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"Cnr Carr & Hayr Roads, Mt Roskill, Auckland",09 625 6249,,NZ,174.754136,-36.914044,manual,1,2006-09-01T12:52:09Z,2014-11-24T01:25:30Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033502,BP Connect Junction,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Portage Road & Clark Street, New Lynn, Auckland",09 826 2250,24 hours,NZ,174.689806,-36.910149,manual,1,2006-09-01T12:52:09Z,2014-11-24T03:01:33Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033509,BP Connect Orewa,"Service station, Carwash, ATM, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"270 Hibiscus Coast Highway, Orewa, Auckland",09 426 1750,,NZ,174.69767,-36.58999,manual,1,2006-09-01T12:52:09Z,2014-11-21T04:19:19Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033516,BP Connect Porirua,"Service station, Carwash, Wifi, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Walton Leigh & Titahi Bay Road, Porirua, Wellington",04 237 2560,24 hours,NZ,174.841254,-41.138056,manual,1,2006-09-01T12:52:09Z,2014-11-20T22:12:05Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033523,BP Connect Counties,"Service station, ATM, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Tobin & Edinburgh Sts, Pukekohe, Auckland",09 239 1065,24 hours,NZ,174.903374,-37.198766,manual,1,2006-09-01T12:52:10Z,2014-11-24T03:42:15Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033530,BP Connect Rolleston,"Service station, Road User Charges, Wifi, Trailer Hire, Toilet, Workshop, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Main South Road & Tennyson St, Rolleston, Christchurch",03 347 7790,24 hours,NZ,172.379887,-43.590727,manual,1,2006-09-01T12:52:10Z,2014-11-21T00:04:03Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033537,BP Connect Takanini,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Road User Charges, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Great South Road & Manuia Street, Takanini, Auckland",09 296 4890,24 hours,NZ,174.913657,-37.03877,manual,1,2006-09-01T12:52:10Z,2014-11-24T02:26:15Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033558,Caltex Waimauku,"Caltex petrol station, Regular with Techron, Premium with Techron, Diesel with Techron D, Restrooms, Trailer hire, LPG 9kg bottle swap, LPG vehicle fill, Accept AA Smartfuel cards",http://www.caltex.co.nz,"Cnr Waimauku Station Road & State Highway 16, Waimauku, Auckland",09 411 5193,Mon-Sun 6am-10pm,NZ,174.492709,-36.768833,manual,1,2006-09-01T12:52:11Z,2014-12-09T06:29:32Z,zenbu_out010,https://www.facebook.com/CaltexNZ,GasStation
1033565,BP Connect Wainuiomata,"Service station, Carwash, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Unleaded 91, Unleaded 95, ATM",http://www.bp.co.nz,"1-3 Wainuiomata Road, Wainuiomata, Wellington",04 939 8634,24 hours,NZ,174.946133,-41.262586,number,1,2006-09-01T12:52:11Z,2014-11-20T22:30:29Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033572,GAS Waitoki,"GAS Petrol Station, Convenience Store, Phone cards, Unleaded 91, Unleaded 95, Diesel, LPG Bottle, BP Fuel Club",http://www.gasolinealley.co.nz,"1105 Kahikatea Flat Road, Waitoki",09 420 5384,,NZ,174.551264,-36.634652,manual,1,2006-09-01T12:52:11Z,2015-06-08T03:21:26Z,zenbu_out010,https://www.facebook.com/gasolinealleyservices,GasStation ConvenienceStore
1033579,BP 2go West Melton,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Unleaded 91, Unleaded 95, Diesel",http://www.bp.co.nz,"Main West Road, West Melton, Christchurch",03 347 8305,,NZ,172.369566,-43.523908,manual,1,2006-09-01T12:52:11Z,2014-11-20T23:47:03Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033586,BP Connect Whitby,"Service station, Trailer Hire, Toilet, ATM, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"81 Postgate Drive, Whitby, Wellington",04 235 0440,Mon-Sun 6am-10pm,NZ,174.882104,-41.113673,manual,1,2006-09-01T12:52:11Z,2014-11-20T22:39:12Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033600,BP Connect Edgeware,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Edgeware Road & Cranford Street, Christchurch",03 982 7380,24 hours,NZ,172.637841,-43.513304,manual,1,2006-09-01T12:52:12Z,2014-11-20T23:25:43Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033614,BP Connect QE II,"Service station, Carwash, Wifi, Toilet, Trailer Hire, Workshop, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Unleaded 91",http://www.bp.co.nz,"Cnr Travis Rd & Bower Ave, Christchurch",03 982 9390,24 hours,NZ,172.710346,-43.495343,manual,1,2006-09-01T12:52:12Z,2014-11-20T23:18:31Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033628,BP 2go Cromwell,"Service station, Carwash, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, Diesel, Unleaded 91",http://www.bp.co.nz,"Cnr Iles Street & Sargood Road, Cromwell",03 445 4455,,NZ,169.194088,-45.036072,manual,1,2006-09-01T12:52:12Z,2014-11-24T08:23:45Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033635,BP Connect Southern,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Road User Charges, Workshop, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"52 Cumberland Street, Dunedin",03 474 8260,24 hours,NZ,170.501386,-45.884609,manual,1,2006-09-01T12:52:13Z,2014-11-25T00:57:09Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033642,BP Fox Glacier Motors,"BP Service station, Diesel, LPG Automotive, LPG Bottle, Road User Charges (RUC), Unleaded 91, Unleaded 95",http://www.bp.co.nz,"41 Main Road, Fox Glacier",03 751 0823,24hrs w/ card,NZ,170.017118,-43.465987,manual,1,2006-09-01T12:52:13Z,2014-11-25T03:38:50Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033656,GAS Ohoka,"GAS Petrol Station, Convenience Store, Phone cards, Unleaded 91, Unleaded 95, Diesel, LPG Bottle, BP Fuel Club, Trailer, Workshop",http://www.bp.co.nz,"Corner Mills & Whites Roads, Ohoka",03 312 6720,,NZ,172.576955,-43.363839,manual,1,2006-09-01T12:52:13Z,2015-06-08T05:10:59Z,zenbu_out010,https://www.facebook.com/gasolinealleyservices,GasStation ConvenienceStore AutoRepair
1033663,BP Connect Queenstown,"Service station, ATM, Toilet, Road User Charges, Trailer Hire, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, Diesel, Unleaded 91",http://www.bp.co.nz,"Cnr State Highway 6 & Frankton Rd, Frankton, Queenstown",03 441 4850,24 hours,NZ,168.731396,-45.015317,manual,1,2006-09-01T12:52:13Z,2014-11-24T08:06:00Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033698,BP Connect Cambridge,"Service station, Carwash, ATM, Wifi, Road User Charges, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Upper Victoria Street, Cambridge",07 823 0580,24 hours,NZ,175.467314,-37.890502,manual,1,2006-09-01T12:52:14Z,2014-11-24T04:52:33Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033705,BP 2go Leamington,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"189 Shakespeare Street, Leamington, Cambridge",07 827 7025,,NZ,175.474598,-37.907185,manual,1,2006-09-01T12:52:15Z,2014-11-24T04:46:09Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033712,BP 2go Clive,"Service station, Carwash, Road User Charges, Trailer Hire, Toilet, Workshop, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"174 Main Road, Clive",06 870 0595,,NZ,176.914494,-39.583933,manual,1,2006-09-01T12:52:15Z,2014-11-24T07:28:08Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033719,BP Coromandel Service Station,"Service station, Toilet, AA Smartfuel, Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"50 Tiki Road, Coromandel",07 866 8059,,NZ,175.497472,-36.76064,manual,1,2006-09-01T12:52:15Z,2014-11-21T04:53:40Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033726,BP 2go Eltham,"Service station, Trailer Hire, Toilet, Road User Charges, AA Smartfuel, Swappa Bottle LPG, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"104 High Street, Eltham, Taranaki",06 764 8606,,NZ,174.299785,-39.432688,manual,1,2006-09-01T12:52:15Z,2014-11-21T01:42:28Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033740,Caltex Glenbrook,"Caltex petrol station, Regular with Techron, Premium with Techron, Diesel with Techron D, Sevice station, LPG bottle fill, Workshop, LPG 9kg bottle swap, LPG vehicle fill, Accept AA Smartfuel cards",http://www.caltex.co.nz,"410 Glenbrook Waiuku Road, Waiuku",09 235 3716,,NZ,174.750792,-37.209542,manual,1,2006-09-01T12:52:16Z,2014-12-09T09:59:24Z,zenbu_out010,https://www.facebook.com/CaltexNZ,GasStation
1033747,BP Connect Frankton,"Service station, Carwash, ATM, Trailer Hire, Toilet, Road User Charges, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Massey Road & Lincoln Street, Hamilton",07 846 9780,Mon-Sun 6am-10pm,NZ,175.259271,-37.788963,manual,1,2006-09-01T12:52:16Z,2014-11-24T05:13:30Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033754,BP Connect Whitiora,"Service station, ATM, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Victoria Street & Ulster Street, Hamilton",07 958 7760,24 hours,NZ,175.274827,-37.778788,manual,1,2006-09-01T12:52:16Z,2014-11-24T05:10:41Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033768,GAS St Andrews,"GAS Petrol Station, Convenience Store, Phone cards, Unleaded 91, Unleaded 95, Diesel, LPG Bottle, BP Fuel Club, Workshop",http://www.gasolinealley.co.nz/,"Corner Braid Road & Sandwich Road, Hamilton",07 849 3442,,NZ,175.259505,-37.757333,manual,1,2006-09-01T12:52:16Z,2015-06-08T01:20:35Z,zenbu_out010,https://www.facebook.com/gasolinealleyservices,GasStation ConvenienceStore AutoRepair
1033775,BP Connect Horsham Downs,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Corner Horsham Downs Road & Thomas Road, Hamilton",07 853 9684,24 hours,NZ,175.273679,-37.730291,manual,1,2006-09-01T12:52:17Z,2015-04-14T02:57:39Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033782,BP Connect Stortford Lodge,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Road User Charges, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"Cnr Maraekakaho Road & Heretaunga Street, Hastings",06 873 4630,,NZ,176.830562,-39.630412,manual,1,2006-09-01T12:52:17Z,2014-11-24T07:35:35Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033796,BP 2go Millward Motors,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"Karanema Drive, Havelock North",06 877 7469,,NZ,176.878316,-39.666462,manual,1,2006-09-01T12:52:17Z,2014-11-24T07:42:46Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033810,BP 2go Kaeo,"Service station, Toilet, Road User Charges, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Autogas, Unleaded 91, Unleaded 95, Diesel",http://www.bp.co.nz,"Leigh Street, Kaeo",09 405 0166,24 hours,NZ,173.77862,-35.10013,manual,1,2006-09-01T12:52:18Z,2014-11-25T03:36:43Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033817,BP 2go Ninety Mile Motors,"Service station, Road User Charges, Toilet, Workshop, AA Smartfuel, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"64 Main Road, Awanui, Kaitaia",09 406 7317,,NZ,173.25593,-35.04772,manual,1,2006-09-01T12:52:18Z,2014-11-21T03:26:06Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033824,BP 2go Katikati,"Service station, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"11 Main Road, Katikati",07 549 0671,,NZ,175.918107,-37.552624,manual,1,2006-09-01T12:52:18Z,2014-11-24T05:34:23Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033831,BP Kawerau Motors Ltd,BP petrol station,http://www.bp.co.nz,"Cnr Islington & Liverpool Sts, Kawerau",,,NZ,176.701398,-38.084488,manual,1,2006-09-01T12:52:18Z,2014-11-25T03:24:49Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033838,BP 2go Kerikeri,"Service station, Carwash, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"305 Kerikeri Road, Kerikeri",09 407 8156,,NZ,173.946365,-35.231371,manual,1,2006-09-01T12:52:18Z,2014-11-21T03:43:25Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033852,BP Linton Garage,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, BP Autogas (LPG), Autogas, Unleaded 91, Unleaded 95, Diesel",http://www.bp.co.nz,"Tennent Drive, Linton",06 325 8829,,NZ,175.593919,-40.417764,manual,1,2006-09-01T12:52:19Z,2014-11-21T00:43:43Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033859,GAS Mangawhai,"GAS Petrol Station, Convenience Store, Phone cards, Unleaded 91, Unleaded 95, Diesel, LPG Bottle, BP Fuel Club",http://www.gasolinealley.co.nz/,"Main Road, Mangawhai",09 431 4242,,NZ,174.574556,-36.125813,manual,1,2006-09-01T12:52:19Z,2015-06-04T23:28:05Z,zenbu_out010,https://www.facebook.com/gasolinealleyservices,GasStation ConvenienceStore
1033873,BP 2go Martinborough Automotive,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Autogas (LPG), Autogas, Unleaded 91, Unleaded 95, Diesel",http://www.bp.co.nz,"16 Kitchener Street, Martinborough",06 306 9104,,NZ,175.457878,-41.217068,manual,1,2006-09-01T12:52:19Z,2014-11-21T00:11:55Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033880,BP 2go Masterton,"Service station, Trailer Hire, Toilet, Workshop, Road User Charges, AA Smartfuel, Swappa Bottle LPG, Unleaded 91, Diesel",http://www.bp.co.nz,"127 Chapel Street, Masterton",06 370 4317,,NZ,175.656334,-40.951965,manual,1,2006-09-01T12:52:19Z,2014-11-21T00:27:12Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033887,Matamata Fuel Stop Ltd,BP petrol station,http://www.bp.co.nz,"Cnr Tower and Mangawhero Rd, Matamata",,,NZ,175.782275,-37.813238,manual,1,2006-09-01T12:52:20Z,2014-11-25T03:18:54Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033894,BP 2go Moerewa,"Service station, Carwash, Toilet, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 95, Unleaded 91",http://www.bp.co.nz,"50 Main Road, Moerewa",09 404 0076,,NZ,174.013009,-35.387926,manual,1,2006-09-01T12:52:20Z,2014-11-21T03:47:13Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033915,BP 2go Powderham,"Service station, Carwash, ATM, Trailer Hire, Toilet, AA Smartfuel, Ultimate 98, Unleaded 91, Diesel",http://www.bp.co.nz,"71 Powderham Street, New Plymouth",06 758 4171,24hrs,NZ,174.072204,-39.059515,Address,1,2006-09-01T12:52:20Z,2014-11-21T02:14:47Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033922,BP Connect Ngaruawahia,"Service station, ATM, Toilet, Wifi, Road User Charges, Trailer Hire, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"159 Great South Road, Ngaruawahia",07 824 5450,24hrs,NZ,175.151357,-37.671393,manual,1,2006-09-01T12:52:21Z,2014-11-24T05:37:44Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033929,BP Heydon Priest,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Autogas (LPG), Autogas, Unleaded 91, Unleaded 95, Diesel",http://www.bp.co.nz,"Main South Road, Oakura",06 752 7753,,NZ,173.956865,-39.116851,manual,1,2006-09-01T12:52:21Z,2014-11-21T01:54:49Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033943,BP Connect Otaki,"Service station, ATM, Wifi, Toilet, Road User Charges, Trailer Hire, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"250 SH1, Otaki",06 364 0800,24 hours,NZ,175.157534,-40.760679,manual,1,2006-09-01T12:52:21Z,2014-11-20T23:07:58Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
1033964,BP 2go Pahiatua,"Service station, Carwash, Road User Charges, Toilet, AA Smartfuel, BP Ultimate Diesel, Unleaded 95, Unleaded 91",http://www.bp.co.nz,"198 Main Street, Pahiatua",06 376 7488,,NZ,175.835018,-40.459315,manual,1,2006-09-01T12:52:22Z,2014-11-21T01:40:15Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033978,BP 2go Main Street,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"646 Main Street, Palmerston North",06 355 4460,,NZ,175.622066,-40.35165,manual,1,2006-09-01T12:52:22Z,2014-11-21T01:31:06Z,zenbu_out010,https://www.facebook.com/bp,GasStation
1033985,BP Connect Blue Moon,"Service station, ATM, Toilet, Trailer Hire, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"254-256 Fitzherbert Avenue, Palmerston North",06 358 1010,Mon-Sun 5am-11pm,NZ,175.620154,-40.36816,manual,1,2006-09-01T12:52:23Z,2014-11-21T01:25:49Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller
